
ReleaseID: 221-2021-1, ReleaseDate: 2021-05-24 13:28:46.272000+02:00, ReleaseTag: tender
ReleaseID: 102-2021-1, ReleaseDate: 2021-05-25 12:03:32.833000+02:00, ReleaseTag: contract
ReleaseID: E-71-HMS-2020-1, ReleaseDate: 2021-05-24 13:30:35.716000+02:00, ReleaseTag: contract
ReleaseID: 10000034-2021-00000000-1, ReleaseDate: 2021-05-24 15:10:43.584000+02:00, ReleaseTag: award
ReleaseID: 2021-A-SE-0006-1, ReleaseDate: 2021-05-24 20:13:06.365000+02:00, ReleaseTag: award
ReleaseID: 16-21-1, ReleaseDate: 2021-05-24 12:42:10.960000+02:00, ReleaseTag: tender
ReleaseID: 2021-004493-1, ReleaseDate: 2021-05-25 14:11:05.682000+02:00, ReleaseTag: tender
ReleaseID: 202000000335-1, ReleaseDate: 2021-05-24 08:05:17.121000+02:00, ReleaseTag: contract
ReleaseID: UGR-2021-0013-1, ReleaseDate: 2021-05-25 08:15:18.124000+02:00, ReleaseTag: award
ReleaseID: 2021-EA24-00000069E-1, ReleaseDate: 2021-05-24 13:22:18.052000+02:00, ReleaseTag: contract
ReleaseID: 21-013-1, ReleaseDate: 2021-05-24 16:40:49.925000+02:00, ReleaseTag: tender
ReleaseID: 2021-1702s-1, ReleaseDate: 2021-05-25 10:44:03.662000+02:00, ReleaseTag: tender
ReleaseID: 120-2018-03199_CB152-1, ReleaseDate: 2021-05-24 08:32:20.559000+02:00, ReleaseTag: award
ReleaseID: 2-21-1, ReleaseDate: 2021-05-24 10:13:24.322000+02:00, ReleaseTag: contract
ReleaseID: SP00001-2021-1, ReleaseDate: 2021-05-25 17:32:35.799000+02:00, ReleaseTag: tender
ReleaseID: 2021-AR42U-00000457E-1, ReleaseDate: 2021-05-25 17:53:55.417000+02:00, ReleaseTag: tender
ReleaseID: 231-2021-1-1, ReleaseDate: 2021-05-25 09:45:32.145000+02:00, ReleaseTag: tender
ReleaseID: 115-2021-1, ReleaseDate: 2021-05-24 09:22:04.406000+02:00, ReleaseTag: tender
ReleaseID: 50-F-21-SU-GE-N-068-1-1, ReleaseDate: 2021-05-25 12:55:26.572000+02:00, ReleaseTag: award
ReleaseID: 914-2019-1, ReleaseDate: 2021-05-24 10:00:14.471000+02:00, ReleaseTag: contract
ReleaseID: NSP14-2021-1, ReleaseDate: 2021-05-25 14:38:38.576000+02:00, ReleaseTag: contract
ReleaseID: 1136-2021-1, ReleaseDate: 2021-05-24 12:44:55.639000+02:00, ReleaseTag: tender
ReleaseID: 80-2021-1, ReleaseDate: 2021-05-25 17:03:33.057000+02:00, ReleaseTag: tender
ReleaseID: 80-2021-1, ReleaseDate: 2021-05-25 17:03:33.057000+02:00, ReleaseTag: contract
ReleaseID: 80-2021-1, ReleaseDate: 2021-05-25 08:30:38.738000+02:00, ReleaseTag: tender
ReleaseID: 80-2021-1, ReleaseDate: 2021-05-25 08:30:38.738000+02:00, ReleaseTag: contract
ReleaseID: S-21050105-1, ReleaseDate: 2021-05-24 14:20:04.360000+02:00, ReleaseTag: tender
ReleaseID: 2020-00695-1, ReleaseDate: 2021-05-25 07:20:26.076000+02:00, ReleaseTag: award
ReleaseID: 521-2021-1, ReleaseDate: 2021-05-25 14:15:10.340000+02:00, ReleaseTag: tender
ReleaseID: 244539N-1, ReleaseDate: 2021-05-25 10:14:47.733000+02:00, ReleaseTag: tender
ReleaseID: 2021-0221PA-1, ReleaseDate: 2021-05-25 11:04:19.999000+02:00, ReleaseTag: tender
ReleaseID: A2021-000205-1, ReleaseDate: 2021-05-24 13:13:45.625000+02:00, ReleaseTag: contract
ReleaseID: 28023-2021-1, ReleaseDate: 2021-05-24 09:55:57.243000+02:00, ReleaseTag: tender
ReleaseID: oc-2762-21-1, ReleaseDate: 2021-05-25 14:27:32.463000+02:00, ReleaseTag: tender
ReleaseID: 2021-96-1, ReleaseDate: 2021-05-25 13:54:53.623000+02:00, ReleaseTag: contract
ReleaseID: Covid109-1, ReleaseDate: 2021-05-24 08:05:42.257000+02:00, ReleaseTag: contract
ReleaseID: 2021-000104-1, ReleaseDate: 2021-05-25 11:49:04.902000+02:00, ReleaseTag: tender
ReleaseID: 745-2020-1, ReleaseDate: 2021-05-25 13:08:41.978000+02:00, ReleaseTag: contract
ReleaseID: 2021-ETSAE0206-00000140E-1, ReleaseDate: 2021-05-25 14:14:32.512000+02:00, ReleaseTag: award
ReleaseID: 000182-2021-1, ReleaseDate: 2021-05-25 13:15:26.932000+02:00, ReleaseTag: contract
ReleaseID: 1585-2021-1-1, ReleaseDate: 2021-05-25 09:42:44.430000+02:00, ReleaseTag: award
ReleaseID: 2020-22--20000086-BIS-1, ReleaseDate: 2021-05-24 09:17:22.995000+02:00, ReleaseTag: tender
ReleaseID: 2020-691-1, ReleaseDate: 2021-05-25 14:04:53.382000+02:00, ReleaseTag: award
ReleaseID: 309-2021-1, ReleaseDate: 2021-05-25 13:29:46.259000+02:00, ReleaseTag: tender
ReleaseID: DTC-115-2021-1, ReleaseDate: 2021-05-24 12:01:52.872000+02:00, ReleaseTag: tender
ReleaseID: Z21SC003-010-1, ReleaseDate: 2021-05-25 09:50:13.871000+02:00, ReleaseTag: contract
ReleaseID: 177-2021-1, ReleaseDate: 2021-05-25 17:56:55.106000+02:00, ReleaseTag: contract
ReleaseID: 177-2021-1, ReleaseDate: 2021-05-25 17:56:55.106000+02:00, ReleaseTag: tender
ReleaseID: 177-2021-1, ReleaseDate: 2021-05-25 10:18:49.506000+02:00, ReleaseTag: contract
ReleaseID: 177-2021-1, ReleaseDate: 2021-05-25 10:18:49.506000+02:00, ReleaseTag: tender
ReleaseID: A-2-4-2021-1, ReleaseDate: 2021-05-25 10:16:02.305000+02:00, ReleaseTag: contract
ReleaseID: ALC00101-1, ReleaseDate: 2021-05-25 14:13:37.866000+02:00, ReleaseTag: tender
ReleaseID: PSS-2021-0000024661-1, ReleaseDate: 2021-05-25 14:50:42.403000+02:00, ReleaseTag: award
ReleaseID: 100-2020-1, ReleaseDate: 2021-05-24 13:05:29.552000+02:00, ReleaseTag: award
ReleaseID: 3001-2020-1, ReleaseDate: 2021-05-24 13:30:24.875000+02:00, ReleaseTag: contract
ReleaseID: 105-2021-1, ReleaseDate: 2021-05-24 14:30:54.256000+02:00, ReleaseTag: tender
ReleaseID: 2021-00002129m-1, ReleaseDate: 2021-05-25 12:50:15.300000+02:00, ReleaseTag: tender
ReleaseID: 000040-21-CMAY-1, ReleaseDate: 2021-05-24 12:10:12.638000+02:00, ReleaseTag: tender
ReleaseID: EMERGECOVID2-65-1, ReleaseDate: 2021-05-25 08:05:51.506000+02:00, ReleaseTag: contract
ReleaseID: 25-05-2021--1--1, ReleaseDate: 2021-05-25 11:28:32.285000+02:00, ReleaseTag: tender
ReleaseID: 04-2021-1, ReleaseDate: 2021-05-25 12:45:04.450000+02:00, ReleaseTag: award
ReleaseID: 04-2021-1, ReleaseDate: 2021-05-25 12:45:04.450000+02:00, ReleaseTag: contract
ReleaseID: 04-2021-1, ReleaseDate: 2021-05-24 13:42:47.057000+02:00, ReleaseTag: award
ReleaseID: 04-2021-1, ReleaseDate: 2021-05-24 13:42:47.057000+02:00, ReleaseTag: contract
ReleaseID: 2021-A-SUM-0027-1, ReleaseDate: 2021-05-25 09:42:35.011000+02:00, ReleaseTag: tender
ReleaseID: 54-s-21-sd-ge-c3-1006-1, ReleaseDate: 2021-05-25 14:23:52.302000+02:00, ReleaseTag: award
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-25 08:18:43.240000+02:00, ReleaseTag: contract
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-25 08:18:43.240000+02:00, ReleaseTag: award
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-25 08:18:43.240000+02:00, ReleaseTag: tender
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-24 08:17:48.681000+02:00, ReleaseTag: contract
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-24 08:17:48.681000+02:00, ReleaseTag: award
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-24 08:17:48.681000+02:00, ReleaseTag: tender
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-25 15:09:17.096000+02:00, ReleaseTag: contract
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-25 15:09:17.096000+02:00, ReleaseTag: award
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-25 15:09:17.096000+02:00, ReleaseTag: tender
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-24 12:26:36.086000+02:00, ReleaseTag: contract
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-24 12:26:36.086000+02:00, ReleaseTag: award
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-24 12:26:36.086000+02:00, ReleaseTag: tender
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-25 11:03:40.142000+02:00, ReleaseTag: contract
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-25 11:03:40.142000+02:00, ReleaseTag: award
ReleaseID: 3-2021-1, ReleaseDate: 2021-05-25 11:03:40.142000+02:00, ReleaseTag: tender
ReleaseID: A2021-004499-1, ReleaseDate: 2021-05-25 14:12:37.247000+02:00, ReleaseTag: award
ReleaseID: obr-abr-2020000089-1, ReleaseDate: 2021-05-24 13:08:46.958000+02:00, ReleaseTag: award
ReleaseID: 285796-1, ReleaseDate: 2021-05-24 10:35:41.387000+02:00, ReleaseTag: award
ReleaseID: EXG21-0054-1, ReleaseDate: 2021-05-25 12:26:48.595000+02:00, ReleaseTag: contract
ReleaseID: AUPEX21002-2, ReleaseDate: 2021-05-25 16:59:55.110000+02:00, ReleaseTag: tender
ReleaseID: PCO001202000378-1, ReleaseDate: 2021-05-25 13:22:40.954000+02:00, ReleaseTag: tender
ReleaseID: PMI-21-2021-1, ReleaseDate: 2021-05-24 12:09:34.448000+02:00, ReleaseTag: contract
ReleaseID: 36-UC-60-21-1, ReleaseDate: 2021-05-25 17:39:56.005000+02:00, ReleaseTag: award
ReleaseID: 1040-2021-1, ReleaseDate: 2021-05-25 12:56:19.320000+02:00, ReleaseTag: tender
ReleaseID: 23-T-21-SS-DG-A-0047-1, ReleaseDate: 2021-05-25 15:52:39.638000+02:00, ReleaseTag: tender
ReleaseID: 040-2021-1, ReleaseDate: 2021-05-25 08:10:06.796000+02:00, ReleaseTag: contract
ReleaseID: EXO-2021-02-1, ReleaseDate: 2021-05-24 13:30:07.603000+02:00, ReleaseTag: award
ReleaseID: 2021-023-PASS-1, ReleaseDate: 2021-05-24 08:05:37.477000+02:00, ReleaseTag: contract
ReleaseID: S-08-2021-1, ReleaseDate: 2021-05-24 09:48:57.637000+02:00, ReleaseTag: tender
ReleaseID: 3-20-20810-0032-1, ReleaseDate: 2021-05-24 11:11:14.820000+02:00, ReleaseTag: award
ReleaseID: OBR-ABR_SMPL-2021000018-1, ReleaseDate: 2021-05-24 15:12:21.316000+02:00, ReleaseTag: contract
ReleaseID: 2019052657-1, ReleaseDate: 2021-05-25 09:27:43.137000+02:00, ReleaseTag: contract
ReleaseID: 2021-EA24-00000073E-1, ReleaseDate: 2021-05-24 13:27:32.480000+02:00, ReleaseTag: contract
ReleaseID: 230214704070-1, ReleaseDate: 2021-05-24 07:38:11.248000+02:00, ReleaseTag: tender
ReleaseID: SC-73-2020-1, ReleaseDate: 2021-05-25 19:13:04.441000+02:00, ReleaseTag: contract
ReleaseID: GEX-422-2021-1, ReleaseDate: 2021-05-24 13:20:49.007000+02:00, ReleaseTag: tender
ReleaseID: 436062R-1, ReleaseDate: 2021-05-24 10:29:30.895000+02:00, ReleaseTag: contract
ReleaseID: CON21-2021-0041-1, ReleaseDate: 2021-05-25 08:56:36.438000+02:00, ReleaseTag: award
ReleaseID: 04101-2020-170-ser-1, ReleaseDate: 2021-05-24 10:46:35.144000+02:00, ReleaseTag: award
ReleaseID: SERV-ABR_SP_SMPL-2021000025-1, ReleaseDate: 2021-05-24 12:59:59.187000+02:00, ReleaseTag: award
ReleaseID: 553531T-1, ReleaseDate: 2021-05-25 09:18:06.386000+02:00, ReleaseTag: contract
ReleaseID: 027SER21-1, ReleaseDate: 2021-05-24 07:43:03.461000+02:00, ReleaseTag: tender
ReleaseID: 573-2021-1, ReleaseDate: 2021-05-25 09:04:10.617000+02:00, ReleaseTag: award
ReleaseID: 2021-AR46U-00000101-1, ReleaseDate: 2021-05-24 11:01:21.447000+02:00, ReleaseTag: contract
ReleaseID: 301503SE21-1, ReleaseDate: 2021-05-24 13:48:48.771000+02:00, ReleaseTag: contract
ReleaseID: 9-21-1, ReleaseDate: 2021-05-24 09:17:14.742000+02:00, ReleaseTag: tender
ReleaseID: 9-21-1, ReleaseDate: 2021-05-24 09:17:14.742000+02:00, ReleaseTag: award
ReleaseID: 9-21-1, ReleaseDate: 2021-05-25 13:35:20.658000+02:00, ReleaseTag: tender
ReleaseID: 9-21-1, ReleaseDate: 2021-05-25 13:35:20.658000+02:00, ReleaseTag: award
ReleaseID: CNMY20-VT00A-4-1, ReleaseDate: 2021-05-25 13:18:42.013000+02:00, ReleaseTag: award
ReleaseID: 382021PA1001-1, ReleaseDate: 2021-05-25 08:05:55.545000+02:00, ReleaseTag: contract
ReleaseID: S-21040076-1, ReleaseDate: 2021-05-24 11:46:21.298000+02:00, ReleaseTag: contract
ReleaseID: 1909-2021-1, ReleaseDate: 2021-05-24 09:04:54.810000+02:00, ReleaseTag: award
ReleaseID: S-02838-2021-1, ReleaseDate: 2021-05-24 13:03:25.253000+02:00, ReleaseTag: tender
ReleaseID: 0414-C-Sv--1, ReleaseDate: 2021-05-24 11:25:18.867000+02:00, ReleaseTag: tender
ReleaseID: RF14004-1, ReleaseDate: 2021-05-24 14:08:25.426000+02:00, ReleaseTag: award
ReleaseID: 2021CON00126-1, ReleaseDate: 2021-05-25 14:34:48.227000+02:00, ReleaseTag: contract
ReleaseID: PA-08-2021-1, ReleaseDate: 2021-05-24 10:40:07.650000+02:00, ReleaseTag: tender
ReleaseID: 501-2020-1, ReleaseDate: 2021-05-24 12:23:08.973000+02:00, ReleaseTag: tender
ReleaseID: 338-2021-1, ReleaseDate: 2021-05-25 18:00:56.885000+02:00, ReleaseTag: award
ReleaseID: 245-2021-2, ReleaseDate: 2021-05-25 14:08:45.775000+02:00, ReleaseTag: tender
ReleaseID: AM1-20-conformeTACRC-1, ReleaseDate: 2021-05-24 08:05:24.570000+02:00, ReleaseTag: contract
ReleaseID: E-70017-2021-000012-1, ReleaseDate: 2021-05-24 12:24:07.994000+02:00, ReleaseTag: contract
ReleaseID: TSA0070501-1, ReleaseDate: 2021-05-25 11:25:40.214000+02:00, ReleaseTag: contract
ReleaseID: 102-2021-2, ReleaseDate: 2021-05-25 10:25:22.009000+02:00, ReleaseTag: award
ReleaseID: EM21-680-1, ReleaseDate: 2021-05-25 11:23:36.583000+02:00, ReleaseTag: award
ReleaseID: SE2019-66-1, ReleaseDate: 2021-05-25 13:15:21.288000+02:00, ReleaseTag: tender
ReleaseID: 3-18-20830-0164-1, ReleaseDate: 2021-05-24 11:54:53.039000+02:00, ReleaseTag: contract
ReleaseID: 2as21-3246-1, ReleaseDate: 2021-05-25 13:07:06.487000+02:00, ReleaseTag: tender
ReleaseID: 001-2020-1, ReleaseDate: 2021-05-25 14:08:11.935000+02:00, ReleaseTag: award
ReleaseID: ED210306-1, ReleaseDate: 2021-05-24 11:29:06.247000+02:00, ReleaseTag: award
ReleaseID: 2021-00308-1, ReleaseDate: 2021-05-25 10:19:12.386000+02:00, ReleaseTag: award
ReleaseID: S-02243-2021-1, ReleaseDate: 2021-05-24 09:20:17.745000+02:00, ReleaseTag: tender
ReleaseID: 86-2021-1, ReleaseDate: 2021-05-25 14:33:17.901000+02:00, ReleaseTag: tender
ReleaseID: 057-2021-1, ReleaseDate: 2021-05-24 13:32:11.941000+02:00, ReleaseTag: award
ReleaseID: 199-2021-1, ReleaseDate: 2021-05-24 16:18:49.314000+02:00, ReleaseTag: tender
ReleaseID: CS-2021-2104-0005-1, ReleaseDate: 2021-05-25 08:30:02.352000+02:00, ReleaseTag: tender
ReleaseID: cc-9-2021-1, ReleaseDate: 2021-05-24 09:41:19.981000+02:00, ReleaseTag: contract
ReleaseID: EMERGECOVID2-73-1, ReleaseDate: 2021-05-25 16:07:54+02:00, ReleaseTag: contract
ReleaseID: 2020-20-S252-1, ReleaseDate: 2021-05-24 13:50:27.186000+02:00, ReleaseTag: contract
ReleaseID: P4102500H-2021-000005-PCA-1, ReleaseDate: 2021-05-24 12:46:53.936000+02:00, ReleaseTag: tender
ReleaseID: 202114-1, ReleaseDate: 2021-05-25 08:23:32.149000+02:00, ReleaseTag: tender
ReleaseID: 080-20-RI-1, ReleaseDate: 2021-05-24 10:11:14.408000+02:00, ReleaseTag: award
ReleaseID: 1-2021-5, ReleaseDate: 2021-05-25 11:22:55.090000+02:00, ReleaseTag: tender
ReleaseID: CON21-2021-0098-1, ReleaseDate: 2021-05-24 10:41:48.574000+02:00, ReleaseTag: tender
ReleaseID: 50-F-21-SU-GE-N-090_01-1, ReleaseDate: 2021-05-25 15:37:54.940000+02:00, ReleaseTag: award
ReleaseID: 1395-2021-1, ReleaseDate: 2021-05-24 10:42:53.135000+02:00, ReleaseTag: tender
ReleaseID: 3-21-27540-0022-1, ReleaseDate: 2021-05-25 08:10:29.965000+02:00, ReleaseTag: award
ReleaseID: 202100000165-1, ReleaseDate: 2021-05-24 08:40:46.995000+02:00, ReleaseTag: tender
ReleaseID: 348-2020-1, ReleaseDate: 2021-05-25 09:00:46.750000+02:00, ReleaseTag: tender
ReleaseID: 3106-2021-1, ReleaseDate: 2021-05-25 14:32:50.905000+02:00, ReleaseTag: tender
ReleaseID: Contratacion-Suministros-6-2021-1, ReleaseDate: 2021-05-25 10:28:56.572000+02:00, ReleaseTag: tender
ReleaseID: 135-2018-230-206-2-001-1, ReleaseDate: 2021-05-25 08:24:26.745000+02:00, ReleaseTag: award
ReleaseID: Exp-C21-24-1, ReleaseDate: 2021-05-25 06:36:36.903000+02:00, ReleaseTag: award
ReleaseID: CNT-2021-12-1, ReleaseDate: 2021-05-24 09:02:00.466000+02:00, ReleaseTag: tender
ReleaseID: OBRAG20003-1, ReleaseDate: 2021-05-25 14:28:09.161000+02:00, ReleaseTag: contract
ReleaseID: 2021-ETSAE0427-00000946E-1, ReleaseDate: 2021-05-24 11:19:47.885000+02:00, ReleaseTag: contract
ReleaseID: P-O-67-20-1, ReleaseDate: 2021-05-24 12:43:35.034000+02:00, ReleaseTag: award
ReleaseID: CONSU02020023OP-1, ReleaseDate: 2021-05-25 09:50:28.728000+02:00, ReleaseTag: contract
ReleaseID: 2021_11094_SS-1, ReleaseDate: 2021-05-24 08:05:12.367000+02:00, ReleaseTag: contract
ReleaseID: 2-2020-1, ReleaseDate: 2021-05-24 12:36:00.053000+02:00, ReleaseTag: contract
ReleaseID: 50-F-21-SU-GE-N-066-5-1, ReleaseDate: 2021-05-25 12:06:51.436000+02:00, ReleaseTag: award
ReleaseID: 41021801-9b-2021--1, ReleaseDate: 2021-05-24 10:03:10.227000+02:00, ReleaseTag: contract
ReleaseID: 4-1-78-20-1, ReleaseDate: 2021-05-25 14:16:44.164000+02:00, ReleaseTag: contract
ReleaseID: 236-2021-1, ReleaseDate: 2021-05-25 13:37:43.560000+02:00, ReleaseTag: tender
ReleaseID: 236-2021-1, ReleaseDate: 2021-05-25 08:05:10.474000+02:00, ReleaseTag: tender
ReleaseID: 6-4-5-20-1, ReleaseDate: 2021-05-24 21:07:06.653000+02:00, ReleaseTag: award
ReleaseID: SC-56-2019-1, ReleaseDate: 2021-05-25 18:33:17.414000+02:00, ReleaseTag: contract
ReleaseID: 04-2021-2, ReleaseDate: 2021-05-25 12:35:51.633000+02:00, ReleaseTag: contract
ReleaseID: PAA-200-2021-1, ReleaseDate: 2021-05-25 12:16:21.681000+02:00, ReleaseTag: tender
ReleaseID: 776160A-1, ReleaseDate: 2021-05-24 10:29:48.375000+02:00, ReleaseTag: tender
ReleaseID: 58-2021-1, ReleaseDate: 2021-05-24 13:29:57.377000+02:00, ReleaseTag: award
ReleaseID: 58-2021-1, ReleaseDate: 2021-05-24 13:29:57.377000+02:00, ReleaseTag: contract
ReleaseID: 58-2021-1, ReleaseDate: 2021-05-25 10:19:21.947000+02:00, ReleaseTag: award
ReleaseID: 58-2021-1, ReleaseDate: 2021-05-25 10:19:21.947000+02:00, ReleaseTag: contract
ReleaseID: 2021-00113-1, ReleaseDate: 2021-05-24 08:05:11.820000+02:00, ReleaseTag: tender
ReleaseID: CONTR-2021-5216-1, ReleaseDate: 2021-05-25 11:39:38.871000+02:00, ReleaseTag: contract
ReleaseID: 2021-ETSAE0904-00000140E-1, ReleaseDate: 2021-05-25 12:58:47.091000+02:00, ReleaseTag: tender
ReleaseID: 2021-003678-1, ReleaseDate: 2021-05-25 09:15:54.531000+02:00, ReleaseTag: award
ReleaseID: 2021-AR46U-00000169-1, ReleaseDate: 2021-05-24 11:08:33.900000+02:00, ReleaseTag: contract
ReleaseID: 3-20-27507-0063-1, ReleaseDate: 2021-05-24 14:26:08.159000+02:00, ReleaseTag: tender
ReleaseID: SE-3-2021-1, ReleaseDate: 2021-05-25 13:40:56.322000+02:00, ReleaseTag: award
ReleaseID: 202117320033-1, ReleaseDate: 2021-05-24 09:43:21.516000+02:00, ReleaseTag: award
ReleaseID: 2021-EA62-00000242E-1, ReleaseDate: 2021-05-25 13:36:24.411000+02:00, ReleaseTag: award
ReleaseID: A2021-000983-1, ReleaseDate: 2021-05-25 12:17:16.416000+02:00, ReleaseTag: contract
ReleaseID: AGP-10-2021-1, ReleaseDate: 2021-05-25 09:48:01.004000+02:00, ReleaseTag: contract
ReleaseID: S-21010007-1, ReleaseDate: 2021-05-24 15:22:00.744000+02:00, ReleaseTag: tender
ReleaseID: 597-2021-1, ReleaseDate: 2021-05-25 15:09:00.457000+02:00, ReleaseTag: award
ReleaseID: DGRE-5770-COVID-19-1, ReleaseDate: 2021-05-25 09:46:45.611000+02:00, ReleaseTag: contract
ReleaseID: SUM-12-21-ML-1, ReleaseDate: 2021-05-25 11:50:28.525000+02:00, ReleaseTag: contract
ReleaseID: 45213-2020-1, ReleaseDate: 2021-05-25 08:44:58.996000+02:00, ReleaseTag: contract
ReleaseID: CTSS-21-3-1, ReleaseDate: 2021-05-25 08:18:44.743000+02:00, ReleaseTag: tender
ReleaseID: 1305-2021-1, ReleaseDate: 2021-05-24 11:35:44.560000+02:00, ReleaseTag: tender
ReleaseID: 953-2021-1, ReleaseDate: 2021-05-25 16:29:59.208000+02:00, ReleaseTag: tender
ReleaseID: J210020-1, ReleaseDate: 2021-05-24 14:12:49.276000+02:00, ReleaseTag: tender
ReleaseID: J210020-1, ReleaseDate: 2021-05-25 09:51:10.314000+02:00, ReleaseTag: tender
ReleaseID: XP1243-2020-1, ReleaseDate: 2021-05-25 15:08:12.420000+02:00, ReleaseTag: contract
ReleaseID: 2021-AR43U-00000130E-1, ReleaseDate: 2021-05-25 12:58:01.250000+02:00, ReleaseTag: award
ReleaseID: 20210123-1, ReleaseDate: 2021-05-25 17:33:12.828000+02:00, ReleaseTag: contract
ReleaseID: GIE-49-2021--CONMY-2021-1800000582-1, ReleaseDate: 2021-05-25 12:09:36.643000+02:00, ReleaseTag: tender
ReleaseID: NCP-0001-2021-1, ReleaseDate: 2021-05-25 09:51:07.026000+02:00, ReleaseTag: tender
ReleaseID: 351-2021-1, ReleaseDate: 2021-05-25 13:31:21.948000+02:00, ReleaseTag: tender
ReleaseID: 11-2021-1, ReleaseDate: 2021-05-24 13:52:52.549000+02:00, ReleaseTag: contract
ReleaseID: 11-2021-1, ReleaseDate: 2021-05-24 13:52:52.549000+02:00, ReleaseTag: tender
ReleaseID: 11-2021-1, ReleaseDate: 2021-05-24 10:59:54.096000+02:00, ReleaseTag: contract
ReleaseID: 11-2021-1, ReleaseDate: 2021-05-24 10:59:54.096000+02:00, ReleaseTag: tender
ReleaseID: P-Ab-01-2021-1, ReleaseDate: 2021-05-24 16:01:35.575000+02:00, ReleaseTag: tender
ReleaseID: 50-PAs-10-21T-1, ReleaseDate: 2021-05-25 08:05:45.892000+02:00, ReleaseTag: contract
ReleaseID: 2021-AR44U-00000338E-1, ReleaseDate: 2021-05-24 09:09:14.959000+02:00, ReleaseTag: tender
ReleaseID: 2021-001802-1, ReleaseDate: 2021-05-25 08:22:39.828000+02:00, ReleaseTag: contract
ReleaseID: 3-20-27510-0072-1, ReleaseDate: 2021-05-25 11:53:40.965000+02:00, ReleaseTag: award
ReleaseID: N202100292-1, ReleaseDate: 2021-05-25 11:45:47.889000+02:00, ReleaseTag: tender
ReleaseID: 2030008837-1, ReleaseDate: 2021-05-24 11:25:03.851000+02:00, ReleaseTag: contract
ReleaseID: 202000000151-1, ReleaseDate: 2021-05-25 14:56:37.314000+02:00, ReleaseTag: award
ReleaseID: 692963Z-1, ReleaseDate: 2021-05-24 12:38:43.675000+02:00, ReleaseTag: contract
ReleaseID: 11016-2020-1, ReleaseDate: 2021-05-24 12:46:19.096000+02:00, ReleaseTag: contract
ReleaseID: CMAYOR-2021-07Y03-57-1, ReleaseDate: 2021-05-24 11:56:36.035000+02:00, ReleaseTag: tender
ReleaseID: 079-2021-1, ReleaseDate: 2021-05-25 08:01:44.943000+02:00, ReleaseTag: contract
ReleaseID: E-CON-2021-14-1, ReleaseDate: 2021-05-24 14:53:09.320000+02:00, ReleaseTag: tender
ReleaseID: 2021-000205-1, ReleaseDate: 2021-05-24 13:06:34.339000+02:00, ReleaseTag: award
ReleaseID: 2021-000205-1, ReleaseDate: 2021-05-24 13:06:34.339000+02:00, ReleaseTag: contract
ReleaseID: 2021-000205-1, ReleaseDate: 2021-05-25 10:07:15.342000+02:00, ReleaseTag: award
ReleaseID: 2021-000205-1, ReleaseDate: 2021-05-25 10:07:15.342000+02:00, ReleaseTag: contract
ReleaseID: UCM2021-001989-1, ReleaseDate: 2021-05-25 11:48:11.595000+02:00, ReleaseTag: tender
ReleaseID: 2-4-8-21-1, ReleaseDate: 2021-05-25 16:29:49.180000+02:00, ReleaseTag: contract
ReleaseID: A2020-001409-1, ReleaseDate: 2021-05-24 13:10:03.887000+02:00, ReleaseTag: award
ReleaseID: 577-2021-1, ReleaseDate: 2021-05-24 13:54:34.618000+02:00, ReleaseTag: tender
ReleaseID: 577-2021-1, ReleaseDate: 2021-05-25 11:32:07.700000+02:00, ReleaseTag: tender
ReleaseID: T-0020-P-20-2-1, ReleaseDate: 2021-05-25 09:45:23.459000+02:00, ReleaseTag: contract
ReleaseID: 50-F-21-SU-GE-N-070-5-1, ReleaseDate: 2021-05-25 15:39:32.762000+02:00, ReleaseTag: award
ReleaseID: E-CON-2021-11-1, ReleaseDate: 2021-05-25 17:40:10.675000+02:00, ReleaseTag: tender
ReleaseID: 70002-2021-72-1, ReleaseDate: 2021-05-25 09:52:53.006000+02:00, ReleaseTag: contract
ReleaseID: CS-2021-2702-0001-1, ReleaseDate: 2021-05-25 12:53:59.423000+02:00, ReleaseTag: award
ReleaseID: 2021-875-1, ReleaseDate: 2021-05-25 12:47:47.921000+02:00, ReleaseTag: tender
ReleaseID: 1388-2021-1, ReleaseDate: 2021-05-24 14:59:25.549000+02:00, ReleaseTag: tender
ReleaseID: 19DT0054-NE-1, ReleaseDate: 2021-05-25 12:55:44.966000+02:00, ReleaseTag: award
ReleaseID: 20-ANT-44758-1, ReleaseDate: 2021-05-25 11:05:17.459000+02:00, ReleaseTag: contract
ReleaseID: 240-21-1, ReleaseDate: 2021-05-25 08:05:22.591000+02:00, ReleaseTag: contract
ReleaseID: 660-2021-1, ReleaseDate: 2021-05-25 14:04:43.161000+02:00, ReleaseTag: tender
